platform,source_name,article_id,published_at,title,summary,category,url,date
rss,Mako,3738,2023-09-20 22:53:00,BREAKING: Situation escalates as sirens sound in Beer Sheva,Simulated article summary for category 'breaking_news' from Mako.,breaking_news,https://mako.co.il/article/3738,2023-09-20
rss,Mako,3739,2023-09-20 23:08:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/3739,2023-09-20
rss,Mako,3740,2023-09-20 09:48:00,Families demand updates on 26 hostages held in Gaza,Simulated article summary for category 'hostages' from Mako.,hostages,https://mako.co.il/article/3740,2023-09-20
rss,Mako,3741,2023-09-20 22:10:00,Families demand updates on 15 hostages held in Gaza,Simulated article summary for category 'hostages' from Mako.,hostages,https://mako.co.il/article/3741,2023-09-20
rss,Mako,3742,2023-09-20 23:31:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from Mako.,politics,https://mako.co.il/article/3742,2023-09-20
rss,Mako,3743,2023-09-20 13:37:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Mako.,international,https://mako.co.il/article/3743,2023-09-20
rss,Mako,3744,2023-09-20 14:37:00,Home Front Command updates shelter protocols for Ashdod,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/3744,2023-09-20
rss,Mako,3745,2023-09-20 15:09:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Mako.,international,https://mako.co.il/article/3745,2023-09-20
rss,Mako,3746,2023-09-20 17:37:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Mako.,politics,https://mako.co.il/article/3746,2023-09-20
rss,Mako,3747,2023-09-20 13:43:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/3747,2023-09-20
rss,Mako,3748,2023-09-20 08:48:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Mako.,politics,https://mako.co.il/article/3748,2023-09-20
rss,Mako,3749,2023-09-20 22:40:00,IDF reports 23 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Mako.,security,https://mako.co.il/article/3749,2023-09-20
rss,Mako,3750,2023-09-20 10:07:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/3750,2023-09-20
rss,Mako,3751,2023-09-20 21:10:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/3751,2023-09-20
rss,Mako,3752,2023-09-20 08:10:00,Families demand updates on 13 hostages held in Gaza,Simulated article summary for category 'hostages' from Mako.,hostages,https://mako.co.il/article/3752,2023-09-20
rss,Mako,3753,2023-09-20 08:59:00,IDF reports 10 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Mako.,security,https://mako.co.il/article/3753,2023-09-20
rss,Mako,3754,2023-09-20 22:22:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/3754,2023-09-20
rss,Mako,3755,2023-09-20 22:46:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/3755,2023-09-20
rss,Mako,3756,2023-09-20 19:33:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/3756,2023-09-20
rss,Mako,3757,2023-09-20 20:18:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Mako.,politics,https://mako.co.il/article/3757,2023-09-20
rss,Mako,3758,2023-09-20 11:00:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/3758,2023-09-20
rss,Mako,3759,2023-09-20 18:54:00,Families demand updates on 25 hostages held in Gaza,Simulated article summary for category 'hostages' from Mako.,hostages,https://mako.co.il/article/3759,2023-09-20
rss,Mako,3760,2023-09-20 19:47:00,IDF reports 39 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Mako.,security,https://mako.co.il/article/3760,2023-09-20
rss,Mako,3761,2023-09-20 09:55:00,BREAKING: Situation escalates as sirens sound in Beer Sheva,Simulated article summary for category 'breaking_news' from Mako.,breaking_news,https://mako.co.il/article/3761,2023-09-20
rss,Mako,3762,2023-09-20 07:27:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Mako.,politics,https://mako.co.il/article/3762,2023-09-20
rss,Mako,3763,2023-09-20 10:36:00,IDF reports 36 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Mako.,security,https://mako.co.il/article/3763,2023-09-20
rss,Mako,3764,2023-09-20 17:46:00,BREAKING: Situation escalates as sirens sound in Kiryat Gat,Simulated article summary for category 'breaking_news' from Mako.,breaking_news,https://mako.co.il/article/3764,2023-09-20
rss,Mako,3765,2023-09-20 21:47:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from Mako.,politics,https://mako.co.il/article/3765,2023-09-20
rss,Mako,3766,2023-09-20 10:31:00,Families demand updates on 26 hostages held in Gaza,Simulated article summary for category 'hostages' from Mako.,hostages,https://mako.co.il/article/3766,2023-09-20
rss,Mako,3767,2023-09-20 15:04:00,IDF reports 11 rockets intercepted over Sderot,Simulated article summary for category 'security' from Mako.,security,https://mako.co.il/article/3767,2023-09-20
rss,Mako,3768,2023-09-20 17:09:00,BREAKING: Situation escalates as sirens sound in Tel Aviv,Simulated article summary for category 'breaking_news' from Mako.,breaking_news,https://mako.co.il/article/3768,2023-09-20
rss,Mako,3769,2023-09-20 08:54:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Mako.,politics,https://mako.co.il/article/3769,2023-09-20
rss,Mako,3770,2023-09-20 11:04:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Mako.,politics,https://mako.co.il/article/3770,2023-09-20
rss,Mako,3771,2023-09-20 23:00:00,BREAKING: Situation escalates as sirens sound in Jerusalem,Simulated article summary for category 'breaking_news' from Mako.,breaking_news,https://mako.co.il/article/3771,2023-09-20
rss,Mako,3772,2023-09-20 21:44:00,Home Front Command updates shelter protocols for Ashdod,Simulated article summary for category 'home_front' from Mako.,home_front,https://mako.co.il/article/3772,2023-09-20
rss,Mako,3773,2023-09-20 11:00:00,Families demand updates on 25 hostages held in Gaza,Simulated article summary for category 'hostages' from Mako.,hostages,https://mako.co.il/article/3773,2023-09-20
rss,N12 News,3774,2023-09-20 07:41:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from N12 News.,international,https://n12news.co.il/article/3774,2023-09-20
rss,N12 News,3775,2023-09-20 17:03:00,Families demand updates on 19 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/3775,2023-09-20
rss,N12 News,3776,2023-09-20 16:07:00,IDF reports 41 rockets intercepted over Sderot,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/3776,2023-09-20
rss,N12 News,3777,2023-09-20 16:11:00,BREAKING: Situation escalates as sirens sound in Tel Aviv,Simulated article summary for category 'breaking_news' from N12 News.,breaking_news,https://n12news.co.il/article/3777,2023-09-20
rss,N12 News,3778,2023-09-20 23:38:00,IDF reports 3 rockets intercepted over Kiryat Gat,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/3778,2023-09-20
rss,N12 News,3779,2023-09-20 11:13:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from N12 News.,home_front,https://n12news.co.il/article/3779,2023-09-20
rss,N12 News,3780,2023-09-20 13:50:00,IDF reports 44 rockets intercepted over Kiryat Gat,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/3780,2023-09-20
rss,N12 News,3781,2023-09-20 10:23:00,IDF reports 20 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/3781,2023-09-20
rss,N12 News,3782,2023-09-20 17:28:00,Families demand updates on 45 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/3782,2023-09-20
rss,N12 News,3783,2023-09-20 11:22:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from N12 News.,politics,https://n12news.co.il/article/3783,2023-09-20
rss,N12 News,3784,2023-09-20 18:24:00,IDF reports 22 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/3784,2023-09-20
rss,N12 News,3785,2023-09-20 11:27:00,Families demand updates on 24 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/3785,2023-09-20
rss,N12 News,3786,2023-09-20 10:16:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from N12 News.,home_front,https://n12news.co.il/article/3786,2023-09-20
rss,N12 News,3787,2023-09-20 22:29:00,Families demand updates on 5 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/3787,2023-09-20
rss,N12 News,3788,2023-09-20 20:23:00,IDF reports 8 rockets intercepted over Kiryat Gat,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/3788,2023-09-20
rss,N12 News,3789,2023-09-20 22:12:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from N12 News.,politics,https://n12news.co.il/article/3789,2023-09-20
rss,N12 News,3790,2023-09-20 23:52:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from N12 News.,home_front,https://n12news.co.il/article/3790,2023-09-20
rss,N12 News,3791,2023-09-20 14:06:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from N12 News.,politics,https://n12news.co.il/article/3791,2023-09-20
rss,N12 News,3792,2023-09-20 08:03:00,IDF reports 21 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/3792,2023-09-20
rss,N12 News,3793,2023-09-20 10:10:00,IDF reports 27 rockets intercepted over Sderot,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/3793,2023-09-20
rss,N12 News,3794,2023-09-20 08:29:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from N12 News.,politics,https://n12news.co.il/article/3794,2023-09-20
rss,N12 News,3795,2023-09-20 15:17:00,IDF reports 13 rockets intercepted over Ashdod,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/3795,2023-09-20
rss,N12 News,3796,2023-09-20 17:58:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from N12 News.,politics,https://n12news.co.il/article/3796,2023-09-20
rss,N12 News,3797,2023-09-20 14:59:00,Families demand updates on 31 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/3797,2023-09-20
rss,N12 News,3798,2023-09-20 16:39:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from N12 News.,home_front,https://n12news.co.il/article/3798,2023-09-20
rss,Kan News,3799,2023-09-20 22:45:00,Families demand updates on 34 hostages held in Gaza,Simulated article summary for category 'hostages' from Kan News.,hostages,https://kannews.co.il/article/3799,2023-09-20
rss,Kan News,3800,2023-09-20 19:08:00,Families demand updates on 4 hostages held in Gaza,Simulated article summary for category 'hostages' from Kan News.,hostages,https://kannews.co.il/article/3800,2023-09-20
rss,Kan News,3801,2023-09-20 19:06:00,Families demand updates on 18 hostages held in Gaza,Simulated article summary for category 'hostages' from Kan News.,hostages,https://kannews.co.il/article/3801,2023-09-20
rss,Kan News,3802,2023-09-20 14:46:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from Kan News.,home_front,https://kannews.co.il/article/3802,2023-09-20
